gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
REG1A,1.1689178750824846e-78,0.8231543552773919,0.4,0.157,2.1139879770866733e-74
LYRM9,1.2171529286332812e-78,0.6689860594932417,0.357,0.116,2.201221071433289e-74
RARG,1.2348529347433876e-78,0.5254720777563493,0.646,0.325,2.2332315324834164e-74
NET1,1.3367619243500358e-78,0.5232528286093754,0.904,0.668,2.4175339401870396e-74
CHD9,2.790496499795524e-78,0.6803525528359418,0.638,0.336,5.046612919880205e-74
TRAPPC6A,3.3774519934406666e-78,0.5071642833437134,0.737,0.409,6.108121930137446e-74
PDZD8,4.025383959806322e-78,0.45024420857231107,0.979,0.8,7.279906891309734e-74
MRE11,4.695574961507032e-78,0.6289293667162581,0.525,0.232,8.491947317885467e-74
GIGYF1,4.776581344721083e-78,0.4938324153395186,0.867,0.561,8.638447361928078e-74
GSTO1,5.058890321721189e-78,0.7084804665661626,0.558,0.261,9.14900314683277e-74
ARL3,5.952293620808265e-78,0.7906562264119972,0.429,0.169,1.0764723013231746e-73
EIF2D,6.2101151206397e-78,0.5171392236261795,0.763,0.439,1.1230993195676897e-73
RGL2,6.270742384061925e-78,0.50894438568791045,0.808,0.469,1.1340637601575992e-73
UXT,6.274123853616419e-78,0.5006978661060681,0.869,0.609,1.1346752989265293e-73
SET,6.674431501646595e-78,0.4978980368306516,0.919,0.666,1.2070709370727867e-73
LMF1,6.755084882380438e-78,0.5813064199098861,0.533,0.241,1.2216571009785022e-73
DHX40,6.966481730656092e-78,0.5063587302919242,0.758,0.425,1.2598882209891543e-73
AUTS2,7.064329152198424e-78,0.5591281360563346,0.793,0.486,1.277583927175085e-73
HMGN3,7.651724764559549e-78,0.5115441572833542,0.813,0.498,1.3838144236705944e-73
ERI3,8.991247289538172e-78,0.5437097163735811,0.678,0.359,1.6260670723129785e-73
FBXO9,9.025898240353546e-78,0.5788407335202773,0.726,0.412,1.6323336967679386e-73
MEX3C,9.768777011139782e-78,0.648823828598426,0.486,0.206,1.7666833224646294e-73
MPG,1.0788943608152858e-77,0.49971633732999543,0.633,0.32,1.9511804515344444e-73
G6PC3,1.1953325526875047e-77,0.5972974693666956,0.604,0.296,2.1617589215353523e-73
PHF19,1.260636235091499e-77,0.6198443947647274,0.717,0.402,2.279860631162976e-73
TMEM231,1.2790096715643754e-77,0.5429772838839533,0.412,0.152,2.313088991024173e-73
ELP2,1.3330580409602815e-77,0.47361412084472765,0.854,0.525,2.4108354670766692e-73
EDAR,1.3575891432338791e-77,0.8040397177604812,0.316,0.095,2.4551999655384704e-73
SETD6,1.611598652192859e-77,0.6260698245441725,0.457,0.181,2.914576162490785e-73
KIF11,1.8634839919891685e-77,0.7349623480066072,0.549,0.264,3.370110799512411e-73
ZBTB4,2.0758049533352785e-77,0.4942657272692649,0.626,0.31,3.754093258106851e-73
MMP7,2.2430607021876028e-77,0.4970107341230665,0.483,0.2,4.05657527990628e-73
FABP6,2.4350015106809203e-77,1.346130238233028,0.274,0.075,4.403700232066444e-73
GINS2,2.6021839124137047e-77,0.7364103580301029,0.52,0.238,4.706049605600185e-73
FITM2,2.904516636603768e-77,0.7984876942470911,0.427,0.169,5.2528183372979145e-73
NLE1,3.2226896314834646e-77,0.4681546891256192,0.592,0.277,5.828234198537846e-73
ZNF680,3.374683444239726e-77,0.5206728057650623,0.574,0.263,6.103115008907544e-73
TMPO,3.545230606837696e-77,0.5579046357910961,0.749,0.428,6.411549552465973e-73
PYROXD2,4.16653363921197e-77,0.6191069755520766,0.435,0.169,7.535176086514847e-73
ZNF503,5.144871153775058e-77,0.49117135588733163,0.513,0.218,9.304499481602192e-73
GMPR2,5.36659077653657e-77,0.5613238069873794,0.631,0.316,9.705479419366388e-73
R3HDM2,5.551978379660578e-77,0.5387949563751402,0.813,0.503,1.0040752899616156e-72
FKBP10,5.6859367870291446e-77,0.7172373542505692,0.376,0.133,1.0283016679342209e-72
CD99,6.3052983137755896e-77,0.4024890011196556,0.965,0.769,1.1403132000463153e-72
ASPM,8.22798925564445e-77,0.6533585316526755,0.552,0.256,1.4880318568832988e-72
IRAK1BP1,8.50428661174956e-77,0.83222344178477,0.325,0.101,1.5380002337349077e-72
C17orf49,8.595895496487611e-77,0.5132826755542365,0.775,0.45,1.5545677005397844e-72
CREG1,8.70062067473277e-77,0.5752150101118361,0.784,0.49,1.5735072490254216e-72
LARS,8.968106556200265e-77,0.47843981744069614,0.872,0.574,1.6218820706888179e-72
TRA2A,9.827391558718565e-77,0.45531562715158935,0.962,0.746,1.7772837633942525e-72
HIST1H2BB,1.0661489098296775e-76,0.9588028927479417,0.33,0.106,1.9281303034269717e-72
EPHX4,1.1630439392538622e-76,1.2528153365428447,0.224,0.045,2.1033649641406098e-72
RCL1,1.168002118814842e-76,0.5644147451713216,0.623,0.308,2.1123318318766417e-72
SPATA7,1.5010557483053227e-76,0.6735734189007743,0.383,0.136,2.714659320810176e-72
ZMYM3,1.5181706263434934e-76,0.5195439534098147,0.618,0.293,2.7456115777422077e-72
TERF1,1.7708483649521546e-76,0.7794313589786583,0.425,0.169,3.2025792680159716e-72
ZNF185,1.9317722660442625e-76,0.5051642899732303,0.447,0.177,3.4936101431410486e-72
CPD,2.0571365104653223e-76,0.6282362507114079,0.691,0.387,3.7203313791765355e-72
GABRB3,2.083457436823012e-76,1.3851247046536885,0.217,0.042,3.767932774494417e-72
CDCA7L,2.1592538975703053e-76,0.49746695434343113,0.703,0.364,3.905010673755897e-72
GALNT11,2.1725386739858137e-76,0.6552533379307262,0.607,0.304,3.9290361919033443e-72
CBLB,2.2397294103632748e-76,0.5457258459923044,0.717,0.392,4.0505506386419826e-72
CCT4,2.2582320330317167e-76,0.6330351060103565,0.663,0.355,4.0840126317378597e-72
BBS1,2.339471208407808e-76,0.46717715962677564,0.683,0.351,4.230933680405521e-72
FBXO22,2.3983266361969507e-76,0.5905056780079665,0.619,0.309,4.337373721562185e-72
CPSF3,2.5978835888070656e-76,0.5354014798861828,0.705,0.382,4.698272470357578e-72
RBBP7,3.4253236550894877e-76,0.5284413183805663,0.841,0.54,6.194697830229338e-72
NUMA1,3.6619239632766726e-76,0.44028900741457444,0.975,0.8,6.622589487585862e-72
CERS2,3.9202495140115525e-76,0.6026921135432155,0.663,0.361,7.089771246089893e-72
PPT1,4.197919180320644e-76,0.5385575511721227,0.674,0.359,7.591936837609884e-72
KLF7,4.432151850934197e-76,0.5668078726228711,0.457,0.185,8.015546622414495e-72
TLCD3A,4.85531297344205e-76,0.5750831641270726,0.56,0.261,8.780833512469947e-72
TIMM9,5.539445650930091e-76,0.5383894929127413,0.591,0.282,1.001808745970707e-71
SMARCAD1,5.666466841743942e-76,0.4896955671969139,0.748,0.414,1.0247805283293918e-71
FAM221A,5.946076966484558e-76,0.5665981458202196,0.676,0.356,1.0753480193887322e-71
FYCO1,6.12428214631784e-76,0.6614514453075777,0.455,0.187,1.1075764261615813e-71
DCAKD,6.624261493648277e-76,0.4362260373914462,0.764,0.433,1.197997691126291e-71
CCSER1,7.998667952606644e-76,0.5365382256736098,0.702,0.38,1.4465590992289116e-71
MGAT5,1.2557183389369406e-75,0.5324911485327359,0.762,0.446,2.270966615967457e-71
OXGR1,1.3529669555482784e-75,0.9003255719384105,0.262,0.067,2.4468407391090614e-71
MEST,1.3697048233811231e-75,0.8370812631682196,0.369,0.131,2.477111173084761e-71
EXOSC5,1.4104096112292283e-75,0.5776815992608528,0.599,0.29,2.550725781908059e-71
FOXA1,1.4423086351937745e-75,0.5788755375719061,0.648,0.34,2.608415166747941e-71
TTC27,1.6079427741836757e-75,0.5274928907351957,0.621,0.304,2.9079645071111775e-71
MDH2,2.0268248882766343e-75,0.577911827840145,0.784,0.506,3.665512810448293e-71
NPIPB15,2.1697942033902874e-75,0.7387969108852173,0.478,0.208,3.9240728168313346e-71
POLR3C,2.481398211851413e-75,0.5499774824602752,0.655,0.335,4.4876086661332806e-71
GOSR1,2.7339673442709266e-75,0.6694202089233183,0.507,0.228,4.944379942113971e-71
PIGP,2.9664261131187856e-75,0.5882610892092872,0.584,0.286,5.364781625575323e-71
PRMT1,3.1340722439801743e-75,0.5051617638091301,0.84,0.541,5.667969653238145e-71
RPE,3.415736880471501e-75,0.6400417985118612,0.481,0.204,6.1773601483327096e-71
PRSS21,3.902587902867968e-75,1.3397940190074702,0.252,0.063,7.05783022233672e-71
RAD50,3.9795243973347997e-75,0.5265929031039153,0.775,0.462,7.196969872579985e-71
NECTIN1,4.495308156867891e-75,0.5814771597065456,0.701,0.39,8.129764801695581e-71
MELTF,4.7772377641523e-75,0.5948113854720847,0.572,0.281,8.639634496469435e-71
ALKBH3,6.423692883170817e-75,0.6509992661609405,0.4,0.149,1.1617248579214424e-70
PCDHGA10,7.857762920615895e-75,0.5105471662637686,0.425,0.164,1.4210764241933845e-70
FAN1,8.470206838736855e-75,0.47531096319721144,0.674,0.351,1.5318369067855603e-70
NOTUM,8.696649714293536e-75,1.7787472768325192,0.228,0.051,1.572789100829986e-70
RYK,1.1138182156348067e-74,0.5615907115560115,0.577,0.275,2.014340242975548e-70
TFAM,1.2948416808507613e-74,0.6031874043138479,0.5,0.219,2.341721179818602e-70
ZNF69,1.4114687520120124e-74,0.49138621801347204,0.741,0.406,2.5526412380137244e-70
TUBB,1.4123518317071348e-74,0.7061607322670751,0.61,0.324,2.5542382876423534e-70
UBE2E1,1.5562928136985874e-74,0.6590984925058649,0.551,0.261,2.814555553573895e-70
LFNG,1.7029717877166662e-74,0.469415986529168,0.906,0.622,3.079824478085591e-70
SUSD1,1.762362249215207e-74,0.4847182928655316,0.837,0.526,3.1872321277057016e-70
ETF1,2.141752397398993e-74,0.7910777970184881,0.475,0.21,3.873359210696079e-70
GJB1,2.1540608067020777e-74,0.6336513417613803,0.588,0.288,3.8956189689207074e-70
SNRPE,2.2167777481451657e-74,0.5740240694877223,0.509,0.227,4.0090425575205323e-70
PMS1,2.453388690117609e-74,0.4967337347293036,0.676,0.361,4.436953446077696e-70
REV3L,2.994655199298669e-74,0.61806311644132,0.501,0.218,5.415833927931643e-70
ZNF32,3.4249773707206404e-74,0.5270114793907383,0.653,0.342,6.194071574948278e-70
SAP30,3.825920409912003e-74,0.47923085216809935,0.662,0.339,6.919177061325858e-70
B3GALNT2,3.91477723620499e-74,0.5976647854531523,0.584,0.282,7.079874631676724e-70
BCL7A,4.208764010355116e-74,0.5713179544985953,0.54,0.242,7.611549712727228e-70
PPL,4.250555317489371e-74,0.576998329261639,0.426,0.167,7.687129291679527e-70
GCA,4.4750910080767934e-74,0.6947066044315713,0.476,0.206,8.093202088106881e-70
PTBP3,5.2758194036959496e-74,0.39411170654322536,0.964,0.794,9.541319391584125e-70
SEPTIN2,5.370288573329837e-74,0.5131969351586381,0.8,0.506,9.71216688486701e-70
ST3GAL4,6.662451139551131e-74,0.5707875595715679,0.824,0.568,1.204904288587822e-69
GPR160,7.361540985109053e-74,0.7153675827982733,0.726,0.449,1.3313346871569723e-69
LYPLAL1,8.515348365632885e-74,0.5569043899239303,0.601,0.293,1.5400007519247073e-69
PROSER1,9.608623327428243e-74,0.46915801649230415,0.625,0.31,1.7377195287653977e-69
ARHGEF10L,1.0720273305749125e-73,0.38753688380251505,0.975,0.793,1.9387614273447293e-69
ABRAXAS1,1.1089806528410915e-73,0.6138350292391632,0.458,0.19,2.005591510663114e-69
SMAD5,1.162382887606748e-73,0.5387634947916315,0.742,0.419,2.1021694522368036e-69
BOD1,1.2627211622571981e-73,0.46555718557634274,0.609,0.296,2.2836312219421428e-69
REG3A,1.2916257028499918e-73,1.7317025443107819,0.283,0.084,2.33590508360421e-69
RNF130,1.6443736678401537e-73,0.5453792862448932,0.708,0.401,2.973849778288918e-69
FGFRL1,1.7965612551643947e-73,0.5668318025099854,0.674,0.368,3.249081029964808e-69
NICN1,1.8700930478999915e-73,0.520334816279725,0.602,0.293,3.382063277127135e-69
ADAMTSL2,2.1318819815845332e-73,1.1241162692215227,0.262,0.07,3.8555085636956283e-69
IFT46,2.2173935485918898e-73,0.5193437485938996,0.534,0.239,4.010156232628433e-69
RPUSD4,2.2983005711928125e-73,0.5179296792603971,0.706,0.386,4.1564765830022013e-69
GPCPD1,2.4677112395256532e-73,0.41090181178555707,0.957,0.711,4.462855776682144e-69
PRUNE2,2.6087708688905943e-73,0.4483558345191465,0.909,0.639,4.71796211638864e-69
FHDC1,2.7623343561727404e-73,0.5059933059677956,0.883,0.593,4.995681683138401e-69
CUTA,2.9656404475986485e-73,0.44721968587490746,0.879,0.621,5.363360749482156e-69
SNRNP40,3.0652742838733226e-73,0.49103230075541465,0.789,0.476,5.543548542384904e-69
ST3GAL5,3.0794939811159164e-73,0.5738273958568516,0.525,0.238,5.569264864848134e-69
BUB1,3.345139892350755e-73,0.744459819694455,0.427,0.175,6.04968549531634e-69
NR2C1,3.920037824772631e-73,0.6161497347126466,0.574,0.276,7.089388406101303e-69
P4HTM,4.0576609019124965e-73,0.444848390132886,0.869,0.563,7.338279741108749e-69
CCDC60,4.145715460602939e-73,0.7455733193669123,0.374,0.136,7.497526410500415e-69
NAV2,4.2452156377047675e-73,0.5698935422034226,0.56,0.263,7.677472480789072e-69
ODC1,4.391365083827146e-73,0.5953436629708877,0.604,0.31,7.941783754101393e-69
OST4,4.403382821490288e-73,0.5902179764518591,0.61,0.312,7.963517832665186e-69
DUS4L,4.441841229415384e-73,0.6915042313948958,0.388,0.145,8.033069863397722e-69
TNS4,4.5441725543579286e-73,0.5257388923193077,0.758,0.443,8.218136064556314e-69
CFAP97,4.845029880229091e-73,0.5292748102464737,0.59,0.283,8.762236538394311e-69
THG1L,5.1791642514523275e-73,0.47988261549675726,0.636,0.318,9.366518548751535e-69
TXNRD3,5.448973711674594e-73,0.4881868463754293,0.539,0.242,9.854468957563502e-69
UPK3A,5.681587227914206e-73,0.802212693254345,0.264,0.07,1.0275150501682843e-68
LRP3,5.914685886084182e-73,0.8530769937961047,0.371,0.134,1.0696709424983243e-68
TSGA10,8.83430395100713e-73,0.6597993607902537,0.445,0.184,1.5976838695396394e-68
SHTN1,9.813735421160833e-73,0.4629627685307944,0.863,0.552,1.7748140509169366e-68
GYG2,1.0032355253044071e-72,1.2480967977898514,0.253,0.066,1.8143514475130201e-68
SCNN1A,1.0192803956259171e-72,0.39142933359984555,0.988,0.848,1.843368595489471e-68
MAGEF1,1.0707254679805802e-72,0.5708424372448107,0.487,0.212,1.936407008842879e-68
DLGAP5,1.0736222632289668e-72,0.7122727968168612,0.501,0.232,1.9416458630495864e-68
PNPLA4,1.4292144661499003e-72,0.7631822779622621,0.49,0.222,2.5847343620320945e-68
POLG2,1.4642774161345893e-72,0.4789936999971951,0.695,0.365,2.6481457070794047e-68
PRRC2A,1.6608244424649642e-72,0.5781976775947549,0.631,0.325,3.003601004197888e-68
NPHP1,1.8707858982491214e-72,0.7584322353595399,0.289,0.084,3.383316296983536e-68
DKC1,1.9539816535645743e-72,0.5104306640573459,0.811,0.503,3.5337758204715327e-68
PTDSS1,1.9783719422665772e-72,0.5282920431291617,0.721,0.414,3.5778856575891048e-68
SYT1,2.0199002740642368e-72,0.8541122181777814,0.258,0.068,3.6529896456451724e-68
CCNB1,2.150538778178323e-72,0.5894018768396707,0.726,0.417,3.889249380335497e-68
GNL1,2.31354132014126e-72,0.5557596295930842,0.554,0.26,4.184039477475469e-68
ZFP36L1,2.3205091355473437e-72,0.3817842204625055,0.972,0.804,4.196640771637371e-68
DUT,2.641016836981073e-72,0.44121955520511635,0.716,0.395,4.77627894968027e-68
EPB41L2,2.8445571996113036e-72,0.3887482714561472,0.968,0.807,5.144381695497043e-68
GAS8,2.998668184223594e-72,0.4624774946576332,0.682,0.353,5.423091411168369e-68
ARMC9,3.26511527264513e-72,0.6792365406713592,0.391,0.148,5.9049609705787176e-68
TNS3,3.3015286664158175e-72,0.540286328907044,0.807,0.501,5.970814593213006e-68
G2E3,3.9382953855379344e-72,0.7837212955345505,0.354,0.124,7.122407204745355e-68
LSM14B,4.111306111196802e-72,0.42008237018077366,0.788,0.464,7.435297102099416e-68
MCRIP1,4.2849906961435833e-72,0.41721641336363113,0.681,0.353,7.749405673975671e-68
WDR3,5.172245174401201e-72,0.5302042401554401,0.573,0.276,9.354005397904572e-68
ZNF146,6.46646535949256e-72,0.504773539383398,0.723,0.407,1.1694602602642295e-67
CEP57,6.502129138123105e-72,0.5311079133069243,0.619,0.311,1.1759100546295635e-67
ZNF84,8.958215782188655e-72,0.546200365059107,0.586,0.287,1.6200933242088182e-67
GOLGA7,9.110616522614443e-72,0.6543559017807433,0.594,0.304,1.647654998114822e-67
TFAP4,9.113059084559902e-72,0.5947708119916366,0.356,0.125,1.6480967354426583e-67
DPYSL3,1.0131617555178261e-71,0.4916103866236621,0.396,0.149,1.8323030348539887e-67
TRIM66,1.187891288078449e-71,0.5769172041099493,0.475,0.205,2.1483013944898752e-67
EXOSC8,1.240273071911395e-71,0.6009428964142467,0.607,0.308,2.243033850551758e-67
NUBPL,1.4282676992362428e-71,0.47214372199308996,0.6,0.292,2.583022134068745e-67
GTF3C3,1.685255940534466e-71,0.4851617277214124,0.757,0.438,3.047785368456582e-67
ACP6,1.7196734748787907e-71,0.47503299194724713,0.7,0.373,3.1100294793182926e-67
GKAP1,2.1219179279457616e-71,0.6604615615930407,0.37,0.133,3.8374885726899095e-67
LPCAT2,2.203269741824869e-71,0.5318557959249046,0.544,0.259,3.984613328090276e-67
DAGLA,2.388325365609814e-71,0.5201847480444055,0.529,0.243,4.3192864237053485e-67
ECT2,2.5086719212235407e-71,0.5928279458290917,0.763,0.47,4.5369331695327734e-67
VEZF1,2.526320891828179e-71,0.5164280938856408,0.764,0.449,4.568851332871261e-67
GPN1,2.627539069971253e-71,0.5645217778802001,0.577,0.281,4.751904408043011e-67
SMAD6,2.677197352211975e-71,0.4224632746418643,0.867,0.553,4.8417114114753566e-67
RTKN,2.6909603662679075e-71,0.4967522148057685,0.838,0.532,4.866601822395511e-67
DLL4,2.82464110214123e-71,0.7151716966760362,0.366,0.132,5.108363433222414e-67
HDGFL2,3.0486518245964466e-71,0.4951030911821507,0.686,0.37,5.5134868247826735e-67
KRTCAP3,3.081858385025946e-71,0.4182869428456171,0.91,0.635,5.5735408893194233e-67
BBS9,3.123161687750425e-71,0.480252105919331,0.534,0.242,5.6482379122966433e-67
PPIL1,3.6070157887058173e-71,0.5180507168421222,0.523,0.242,6.52328805387447e-67
MOB1B,4.57445098414392e-71,0.5682630897732888,0.428,0.17,8.27289460482428e-67
USP28,4.960508609184612e-71,0.5561126586879956,0.546,0.26,8.97107981971037e-67
IL17RD,4.9616502586145e-71,1.0178961281762935,0.244,0.061,8.973144492704323e-67
NEPRO,5.2867508994711715e-71,0.615824150599678,0.513,0.233,9.561089001693613e-67
GPC2,5.3296447279946815e-71,0.6423386254273322,0.328,0.109,9.638662490578381e-67
HARS,5.466571143891822e-71,0.5336347999386039,0.629,0.328,9.88629391372836e-67
TRIT1,6.473525267308019e-71,0.4406062337704425,0.741,0.409,1.1707370445926553e-66
FBXO44,7.0516798667180284e-71,0.4828176667963291,0.443,0.181,1.2752963038959555e-66
DGAT2,7.166725524300532e-71,0.5408487094247121,0.417,0.164,1.2961023110697512e-66
SLC7A5,7.74605923830585e-71,0.5340870860744031,0.463,0.198,1.400874813247613e-66
ANKAR,8.054521410113422e-71,0.5048163055831114,0.556,0.262,1.4566601970190125e-66
IFT81,8.474167912083566e-71,0.46797315842308684,0.557,0.263,1.5325532669003128e-66
ARSE,8.642370279510124e-71,0.6952844989064288,0.691,0.398,1.5629726650494059e-66
NUP155,8.717021518486309e-71,0.47081923524190494,0.676,0.362,1.576473341618249e-66
CASTOR3,8.85171787025079e-71,0.6817957642896775,0.337,0.115,1.6008331768348554e-66
KLHL42,1.0098406481690347e-70,0.46379378498067014,0.632,0.319,1.8262968122136994e-66
C2CD4A,1.0356107065685563e-70,0.3570968849102165,0.42,0.165,1.872901962829234e-66
PTPRO,1.0735163477844983e-70,0.7915802255433715,0.388,0.152,1.9414543149682654e-66
HAUS2,1.0925327002128167e-70,0.4959634647012703,0.537,0.25,1.975845388334879e-66
TKT,1.1488601534523654e-70,0.485437580353944,0.807,0.528,2.0777135875186027e-66
SH3BP5,1.2663213380258374e-70,0.42908130059760596,0.459,0.19,2.2901421398197268e-66
GRB7,1.339089584231508e-70,0.4968610208883786,0.488,0.214,2.421743513082682e-66
EDF1,1.6475778683608513e-70,0.7677774886376747,0.559,0.293,2.9796445749305995e-66
HOXA10,1.754784407416998e-70,0.5201702350319358,0.784,0.474,3.173527600813641e-66
COLCA2,1.9183332959660912e-70,0.9164494077108332,0.267,0.075,3.469305765754676e-66
GLG1,2.0636458235430754e-70,0.5226870723174781,0.665,0.362,3.732103471877652e-66
GTF2H4,2.0778248130410742e-70,0.5135071540279195,0.501,0.219,3.757746174384783e-66
RCAN3,2.211778039064862e-70,0.4082051111588606,0.723,0.397,4.0000005836488026e-66
WARS2,2.2603731768705396e-70,0.46898046499643264,0.53,0.244,4.087884890370371e-66
FOXK1,2.275784960445383e-70,0.4742591742355851,0.826,0.509,4.1157571009654753e-66
MYBBP1A,2.2761153539163184e-70,0.4295995434921469,0.813,0.497,4.116354617557662e-66
GPBP1L1,2.6150544073466815e-70,0.503508033598773,0.9,0.67,4.7293258956864734e-66
SKP2,3.118824094789991e-70,0.45514069564702875,0.558,0.265,5.640393375427699e-66
SNRPN,3.1913088568034623e-70,0.7130779309892858,0.294,0.09,5.771482067529061e-66
ZDHHC4,3.250410046555924e-70,0.520413562859311,0.729,0.419,5.878366569196388e-66
SNRPB2,3.324693172493639e-70,0.7182465880349875,0.48,0.216,6.012707602454746e-66
TSNARE1,3.5922486985610445e-70,0.5001910303583701,0.581,0.281,6.496581771347649e-66
INTU,3.6512776832548354e-70,0.4608603543756624,0.493,0.214,6.60333569016637e-66
NR2C2AP,3.678741236769157e-70,0.47829256314121205,0.521,0.233,6.65300352669702e-66
CLN6,3.743898411690022e-70,0.5219448627630474,0.702,0.387,6.770840277541405e-66
LAMC1,4.5832307631430716e-70,0.5795868877696164,0.652,0.355,8.288772835144245e-66
PRR11,4.616466838018907e-70,1.205784168275092,0.277,0.083,8.348880276557192e-66
ATAT1,4.694114646260162e-70,0.4989438739629819,0.616,0.311,8.489306337761503e-66
NPAS2,4.789202619062878e-70,0.5618609486977817,0.736,0.436,8.661272936575215e-66
PRDM5,4.846749179371161e-70,0.26213898392770507,0.596,0.281,8.765345890892745e-66
MNAT1,5.1630748089051697e-70,0.4973997170093223,0.507,0.227,9.337420791905e-66
AMT,6.508068791732501e-70,0.39704097508822195,0.875,0.565,1.1769842409848228e-65
HACD3,6.638661223328756e-70,0.4992902022563746,0.734,0.415,1.2006018822390055e-65
ZKSCAN8,7.499573220465102e-70,0.4444972601510333,0.62,0.309,1.3562978169211137e-65
TMEM185B,7.645442078423686e-70,0.472546028296954,0.639,0.327,1.3826781998829236e-65
GET1,8.182752645085484e-70,0.6415243452062405,0.432,0.18,1.4798508158637098e-65
ASMTL,8.60324585524177e-70,0.4294427138461392,0.735,0.401,1.5558970129204742e-65
PRKAR1B,8.844114406895188e-70,0.49277382141893644,0.634,0.327,1.5994580904869947e-65
STX17,8.945238194002298e-70,0.4649218060069933,0.719,0.394,1.6177463273853155e-65
HOXB3,9.281886034868583e-70,0.4168058816126205,0.793,0.471,1.6786290894059833e-65
OXCT1,9.912566094629503e-70,0.621270768014083,0.431,0.177,1.7926875782137455e-65
TMEM237,1.0238816750175321e-69,0.7513689034404853,0.307,0.099,1.8516900092692068e-65
RBM28,1.092934783511881e-69,0.48162736887974367,0.628,0.319,1.9765725559812367e-65
RRP1,1.1537745519971428e-69,0.44618371136148705,0.701,0.378,2.0866012772868326e-65
MXRA7,1.2097821381222547e-69,0.384555308792521,0.624,0.314,2.1878909967940976e-65
RFT1,1.2854858485498163e-69,0.5042339182473186,0.584,0.289,2.324801157102343e-65
N4BP2L2,1.3195202464060036e-69,0.4799303013348077,0.913,0.657,2.3863523656252573e-65
ULK2,1.584768845674372e-69,0.7155560817081597,0.382,0.145,2.8660544574021017e-65
ITGA2,1.8305714602891803e-69,0.4351266160646804,0.796,0.477,3.3105884859329823e-65
FAM149A,1.861491583138108e-69,0.725349091681943,0.322,0.107,3.3665075281052685e-65
NHP2,1.8705968344556559e-69,0.4802361151000391,0.874,0.633,3.3829743751130534e-65
MECR,1.92258126006798e-69,0.5643360086148543,0.52,0.243,3.4769882088329416e-65
DDX31,2.0544016627155753e-69,0.4844262271514317,0.596,0.296,3.7153854070211178e-65
KIAA0586,2.2335615913703091e-69,0.5164222517505115,0.516,0.232,4.039396137993204e-65
TMPRSS3,2.343537166078255e-69,0.7575152242898948,0.28,0.084,4.2382869648525244e-65
SCCPDH,2.417984541487944e-69,0.4971074145428733,0.783,0.475,4.372925043280947e-65
PIK3IP1,2.459817896545594e-69,0.39604293854486394,0.655,0.341,4.448580665902706e-65
PLA2G6,2.49374539069649e-69,0.49614472756727945,0.612,0.303,4.509938539074602e-65
METTL1,3.326782333749088e-69,0.4847510667737982,0.508,0.226,6.016485850585225e-65
MCM7,3.3441698546569637e-69,0.40813133637662746,0.972,0.777,6.0479311821471184e-65
SRRM1,3.36607621247027e-69,0.41241276890018075,0.948,0.723,6.087548830252483e-65
SYT13,3.5022483495551417e-69,0.4591781231022105,0.527,0.243,6.333816140170474e-65
NFE2L3,3.69650016100812e-69,0.5374881357791006,0.498,0.226,6.685120541183185e-65
TMPRSS13,3.795923100356336e-69,0.9742984848725009,0.232,0.056,6.864926926994433e-65
PRPF6,3.7975139399570556e-69,0.4332716829745037,0.917,0.654,6.867803960412335e-65
CMSS1,3.9652797652287403e-69,0.5548010827005876,0.536,0.253,7.171208455416177e-65
BUB1B,4.036684704154778e-69,0.6413201774786947,0.382,0.148,7.3003442874639155e-65
AGBL4,4.105970350377645e-69,0.835921262366957,0.278,0.082,7.425647378657971e-65
CEP70,4.139501398010932e-69,0.4539400293624556,0.717,0.399,7.48628827830277e-65
AC118549.1,4.1509517280785904e-69,0.5139671599900764,0.717,0.405,7.506996200230131e-65
MYEF2,4.5434192783557916e-69,0.4547225297404812,0.52,0.237,8.21677376490645e-65
DCAF16,4.6216047656602525e-69,0.43691171722900524,0.83,0.525,8.358172218696566e-65
SPINDOC,4.969565105352684e-69,0.6047587079883139,0.418,0.168,8.98745849303033e-65
LSM7,5.319841985104628e-69,0.4276711961779588,0.927,0.695,9.62093423006172e-65
DYRK1B,5.470289327552685e-69,0.45548851547689106,0.607,0.305,9.89301824887903e-65
TRMT61B,5.506781121554973e-69,0.4812914447245842,0.599,0.293,9.95901365833217e-65
ICE2,5.593757033625472e-69,0.5875200683743442,0.538,0.257,1.0116309595311666e-64
SPIN3,5.95497594201498e-69,0.4559786456863557,0.691,0.365,1.076957399113409e-64
NSMCE3,6.157134772188283e-69,0.6734403635681661,0.449,0.193,1.113517823550251e-64
SMARCE1,6.584130902992651e-69,0.41695574034296895,0.752,0.442,1.1907400738062209e-64
SF3A2,6.64864880308261e-69,0.4331576519493567,0.813,0.516,1.2024081360374901e-64
THOC1,8.233801483043126e-69,0.5066846103692328,0.476,0.21,1.4890829982083492e-64
NAA15,8.341156117655461e-69,0.4891657893280976,0.739,0.432,1.5084980838779901e-64
FAM200A,9.200251735846311e-69,0.4815479238992757,0.353,0.127,1.6638655264278055e-64
TPD52L1,9.499407357215352e-69,0.5026961313459282,0.491,0.219,1.7179678205523964e-64
MAPK1IP1L,9.682143540009956e-69,0.6280746182208763,0.612,0.329,1.7510156592108007e-64
MEAF6,9.984483499730007e-69,0.4603949913093064,0.872,0.587,1.8056938409261717e-64
